Navn,Year,Month,Day,Felt,Trafikkmengde,Sykkel
Lunheim,2021,4,15,1,6054,0
Lunheim,2021,4,15,2,6070,0
Lunheim,2021,4,15,Totalt,12124,0
Lunheim,2021,4,16,1,5836,0
Lunheim,2021,4,16,2,6081,0
Lunheim,2021,4,16,Totalt,11917,0
Lunheim,2021,4,17,1,4980,0
Lunheim,2021,4,17,2,5028,0
Lunheim,2021,4,17,Totalt,10008,0
Lunheim,2021,4,18,1,4632,0
Lunheim,2021,4,18,2,4304,0
Lunheim,2021,4,18,Totalt,8936,0
Lunheim,2021,4,19,1,6807,0
Lunheim,2021,4,19,2,6838,0
Lunheim,2021,4,19,Totalt,13645,0
Lunheim,2021,4,20,1,6485,0
Lunheim,2021,4,20,2,6454,0
Lunheim,2021,4,20,Totalt,12939,0
Lunheim,2021,4,21,1,5982,0
Lunheim,2021,4,21,2,5958,0
Lunheim,2021,4,21,Totalt,11940,0
Lunheim,2021,4,22,1,6287,0
Lunheim,2021,4,22,2,6339,0
Lunheim,2021,4,22,Totalt,12626,0
Lunheim,2021,4,23,1,5814,0
Lunheim,2021,4,23,2,6050,0
Lunheim,2021,4,23,Totalt,11864,0
Lunheim,2021,4,24,1,4778,0
Lunheim,2021,4,24,2,4760,0
Lunheim,2021,4,24,Totalt,9538,0
Lunheim,2021,4,25,1,4293,0
Lunheim,2021,4,25,2,4000,0
Lunheim,2021,4,25,Totalt,8293,0
Lunheim,2021,4,26,1,6205,0
Lunheim,2021,4,26,2,6187,0
Lunheim,2021,4,26,Totalt,12392,0
Lunheim,2021,4,27,1,6244,0
Lunheim,2021,4,27,2,6219,0
Lunheim,2021,4,27,Totalt,12463,0
Lunheim,2021,4,28,1,6294,0
Lunheim,2021,4,28,2,6310,0
Lunheim,2021,4,28,Totalt,12604,0
Lunheim,2021,4,29,1,6061,0
Lunheim,2021,4,29,2,6071,0
Lunheim,2021,4,29,Totalt,12132,0
Lunheim,2021,4,30,1,6124,0
Lunheim,2021,4,30,2,6321,0
Lunheim,2021,4,30,Totalt,12445,0
Lunheim,2021,5,1,1,3383,0
Lunheim,2021,5,1,2,3399,0
Lunheim,2021,5,1,Totalt,6782,0
Lunheim,2021,5,2,1,4215,0
Lunheim,2021,5,2,2,3953,0
Lunheim,2021,5,2,Totalt,8168,0
Lunheim,2021,5,3,1,6606,0
Lunheim,2021,5,3,2,6583,0
Lunheim,2021,5,3,Totalt,13189,0
Lunheim,2021,5,4,1,6509,0
Lunheim,2021,5,4,2,6525,0
Lunheim,2021,5,4,Totalt,13034,0
Lunheim,2021,5,5,1,6520,0
Lunheim,2021,5,5,2,6513,0
Lunheim,2021,5,5,Totalt,13033,0
Lunheim,2021,5,6,1,6520,0
Lunheim,2021,5,6,2,6532,0
Lunheim,2021,5,6,Totalt,13052,0
Lunheim,2021,5,7,1,6277,0
Lunheim,2021,5,7,2,6443,0
Lunheim,2021,5,7,Totalt,12720,0
Lunheim,2021,5,8,1,4336,0
Lunheim,2021,5,8,2,4307,0
Lunheim,2021,5,8,Totalt,8643,0
Lunheim,2021,5,9,1,3937,0
Lunheim,2021,5,9,2,3648,0
Lunheim,2021,5,9,Totalt,7585,0
Lunheim,2021,5,10,1,6910,0
Lunheim,2021,5,10,2,6904,0
Lunheim,2021,5,10,Totalt,13814,0
Lunheim,2021,5,11,1,6634,0
Lunheim,2021,5,11,2,6636,0
Lunheim,2021,5,11,Totalt,13270,0
Lunheim,2021,5,12,1,6839,0
Lunheim,2021,5,12,2,7081,0
Lunheim,2021,5,12,Totalt,13920,0
Lunheim,2021,5,13,1,3435,0
Lunheim,2021,5,13,2,3537,0
Lunheim,2021,5,13,Totalt,6972,0
Lunheim,2021,5,14,1,5315,0
Lunheim,2021,5,14,2,5454,0
Lunheim,2021,5,14,Totalt,10769,0
Lunheim,2021,5,15,1,4211,0
Lunheim,2021,5,15,2,4199,0
Lunheim,2021,5,15,Totalt,8410,0
Lunheim,2021,5,16,1,3824,0
Lunheim,2021,5,16,2,3498,0
Lunheim,2021,5,16,Totalt,7322,0
Lunheim,2021,5,17,1,4301,0
Lunheim,2021,5,17,2,4064,0
Lunheim,2021,5,17,Totalt,8365,0
Lunheim,2021,5,18,1,6647,0
Lunheim,2021,5,18,2,6601,0
Lunheim,2021,5,18,Totalt,13248,0
Lunheim,2021,5,19,1,6359,0
Lunheim,2021,5,19,2,6348,0
Lunheim,2021,5,19,Totalt,12707,0
Lunheim,2021,5,20,1,6376,0
Lunheim,2021,5,20,2,6409,0
Lunheim,2021,5,20,Totalt,12785,0
Lunheim,2021,5,21,1,6157,0
Lunheim,2021,5,21,2,6534,0
Lunheim,2021,5,21,Totalt,12691,0
Lunheim,2021,5,22,1,4109,0
Lunheim,2021,5,22,2,4195,0
Lunheim,2021,5,22,Totalt,8304,0
Lunheim,2021,5,23,1,3518,0
Lunheim,2021,5,23,2,3361,0
Lunheim,2021,5,23,Totalt,6879,0
Lunheim,2021,5,24,1,4141,0
Lunheim,2021,5,24,2,3762,0
Lunheim,2021,5,24,Totalt,7903,0
Lunheim,2021,5,25,1,6810,0
Lunheim,2021,5,25,2,6748,0
Lunheim,2021,5,25,Totalt,13558,0
Lunheim,2021,5,26,1,6585,0
Lunheim,2021,5,26,2,6595,0
Lunheim,2021,5,26,Totalt,13180,0
Lunheim,2021,5,27,1,6673,0
Lunheim,2021,5,27,2,6660,0
Lunheim,2021,5,27,Totalt,13333,0
Lunheim,2021,5,28,1,6217,0
Lunheim,2021,5,28,2,6489,0
Lunheim,2021,5,28,Totalt,12706,0
Lunheim,2021,5,29,1,4483,0
Lunheim,2021,5,29,2,4502,0
Lunheim,2021,5,29,Totalt,8985,0
Lunheim,2021,5,30,1,4028,0
Lunheim,2021,5,30,2,3673,0
Lunheim,2021,5,30,Totalt,7701,0
Lunheim,2021,5,31,1,6620,0
Lunheim,2021,5,31,2,6630,0
Lunheim,2021,5,31,Totalt,13250,0
Lunheim,2021,6,1,1,6673,0
Lunheim,2021,6,1,2,6726,0
Lunheim,2021,6,1,Totalt,13399,0
Lunheim,2021,6,2,1,6643,0
Lunheim,2021,6,2,2,6647,0
Lunheim,2021,6,2,Totalt,13290,0
Lunheim,2021,6,3,1,6574,0
Lunheim,2021,6,3,2,6570,0
Lunheim,2021,6,3,Totalt,13144,0
Lunheim,2021,6,4,1,6164,0
Lunheim,2021,6,4,2,6437,0
Lunheim,2021,6,4,Totalt,12601,0
Lunheim,2021,6,5,1,4304,0
Lunheim,2021,6,5,2,4369,0
Lunheim,2021,6,5,Totalt,8673,0
Lunheim,2021,6,6,1,4165,0
Lunheim,2021,6,6,2,3690,0
Lunheim,2021,6,6,Totalt,7855,0
Lunheim,2021,6,7,1,6601,0
Lunheim,2021,6,7,2,6593,0
Lunheim,2021,6,7,Totalt,13194,0
Lunheim,2021,6,8,1,6456,0
Lunheim,2021,6,8,2,6460,0
Lunheim,2021,6,8,Totalt,12916,0
Lunheim,2021,6,9,1,6721,0
Lunheim,2021,6,9,2,6671,0
Lunheim,2021,6,9,Totalt,13392,0
Lunheim,2021,6,10,1,6605,0
Lunheim,2021,6,10,2,6603,0
Lunheim,2021,6,10,Totalt,13208,0
Lunheim,2021,6,11,1,6478,0
Lunheim,2021,6,11,2,6655,0
Lunheim,2021,6,11,Totalt,13133,0
Lunheim,2021,6,12,1,4830,0
Lunheim,2021,6,12,2,4845,0
Lunheim,2021,6,12,Totalt,9675,0
Lunheim,2021,6,13,1,4113,0
Lunheim,2021,6,13,2,3861,0
Lunheim,2021,6,13,Totalt,7974,0
Lunheim,2021,6,14,1,6648,0
Lunheim,2021,6,14,2,6664,0
Lunheim,2021,6,14,Totalt,13312,0
Lunheim,2021,6,15,1,6394,0
Lunheim,2021,6,15,2,6380,0
Lunheim,2021,6,15,Totalt,12774,0
Lunheim,2021,6,16,1,6556,0
Lunheim,2021,6,16,2,6558,0
Lunheim,2021,6,16,Totalt,13114,0
Lunheim,2021,6,17,1,6494,0
Lunheim,2021,6,17,2,6508,0
Lunheim,2021,6,17,Totalt,13002,0
Lunheim,2021,6,18,1,6229,0
Lunheim,2021,6,18,2,6476,0
Lunheim,2021,6,18,Totalt,12705,0
Lunheim,2021,6,19,1,4294,0
Lunheim,2021,6,19,2,4389,0
Lunheim,2021,6,19,Totalt,8683,0
Lunheim,2021,6,20,1,4335,0
Lunheim,2021,6,20,2,3989,0
Lunheim,2021,6,20,Totalt,8324,0
Lunheim,2021,6,21,1,6329,0
Lunheim,2021,6,21,2,6280,0
Lunheim,2021,6,21,Totalt,12609,0
Lunheim,2021,6,22,1,6237,0
Lunheim,2021,6,22,2,6261,0
Lunheim,2021,6,22,Totalt,12498,0
Lunheim,2021,6,23,1,6382,0
Lunheim,2021,6,23,2,6397,0
Lunheim,2021,6,23,Totalt,12779,0
Lunheim,2021,6,24,1,6265,0
Lunheim,2021,6,24,2,6293,0
Lunheim,2021,6,24,Totalt,12558,0
Lunheim,2021,6,25,1,5657,0
Lunheim,2021,6,25,2,5993,0
Lunheim,2021,6,25,Totalt,11650,0
Lunheim,2021,6,26,1,3962,0
Lunheim,2021,6,26,2,3990,0
Lunheim,2021,6,26,Totalt,7952,0
Lunheim,2021,6,27,1,3846,0
Lunheim,2021,6,27,2,3410,0
Lunheim,2021,6,27,Totalt,7256,0
Lunheim,2021,6,28,1,6011,0
Lunheim,2021,6,28,2,5966,0
Lunheim,2021,6,28,Totalt,11977,0
Lunheim,2021,6,29,1,5730,0
Lunheim,2021,6,29,2,5755,0
Lunheim,2021,6,29,Totalt,11485,0
Lunheim,2021,6,30,1,6019,0
Lunheim,2021,6,30,2,6009,0
Lunheim,2021,6,30,Totalt,12028,0
Lunheim,2021,7,1,1,6147,0
Lunheim,2021,7,1,2,6232,0
Lunheim,2021,7,1,Totalt,12379,0
Lunheim,2021,7,2,1,5557,0
Lunheim,2021,7,2,2,5870,0
Lunheim,2021,7,2,Totalt,11427,0
Lunheim,2021,7,3,1,3897,0
Lunheim,2021,7,3,2,3936,0
Lunheim,2021,7,3,Totalt,7833,0
Lunheim,2021,7,4,1,3811,0
Lunheim,2021,7,4,2,3495,0
Lunheim,2021,7,4,Totalt,7306,0
Lunheim,2021,7,5,1,5599,0
Lunheim,2021,7,5,2,5574,0
Lunheim,2021,7,5,Totalt,11173,0
Lunheim,2021,7,6,1,5454,0
Lunheim,2021,7,6,2,5426,0
Lunheim,2021,7,6,Totalt,10880,0
Lunheim,2021,7,7,1,5327,0
Lunheim,2021,7,7,2,5276,0
Lunheim,2021,7,7,Totalt,10603,0
Lunheim,2021,7,8,1,5443,0
Lunheim,2021,7,8,2,5434,0
Lunheim,2021,7,8,Totalt,10877,0
Lunheim,2021,7,9,1,5030,0
Lunheim,2021,7,9,2,5322,0
Lunheim,2021,7,9,Totalt,10352,0
Lunheim,2021,7,10,1,3551,0
Lunheim,2021,7,10,2,3632,0
Lunheim,2021,7,10,Totalt,7183,0
Lunheim,2021,7,11,1,3300,0
Lunheim,2021,7,11,2,3027,0
Lunheim,2021,7,11,Totalt,6327,0
Lunheim,2021,7,12,1,4996,0
Lunheim,2021,7,12,2,4976,0
Lunheim,2021,7,12,Totalt,9972,0
Lunheim,2021,7,13,1,4698,0
Lunheim,2021,7,13,2,4733,0
Lunheim,2021,7,13,Totalt,9431,0
Lunheim,2021,7,14,1,4852,0
Lunheim,2021,7,14,2,4874,0
Lunheim,2021,7,14,Totalt,9726,0
Lunheim,2021,7,15,1,4730,0
Lunheim,2021,7,15,2,4683,0
Lunheim,2021,7,15,Totalt,9413,0
Lunheim,2021,7,16,1,4485,0
Lunheim,2021,7,16,2,4543,0
Lunheim,2021,7,16,Totalt,9028,0
Lunheim,2021,7,17,1,3561,0
Lunheim,2021,7,17,2,3625,0
Lunheim,2021,7,17,Totalt,7186,0
Lunheim,2021,7,18,1,3194,0
Lunheim,2021,7,18,2,3021,0
Lunheim,2021,7,18,Totalt,6215,0
Lunheim,2021,7,19,1,4695,0
Lunheim,2021,7,19,2,4689,0
Lunheim,2021,7,19,Totalt,9384,0
Lunheim,2021,7,20,1,4364,0
Lunheim,2021,7,20,2,4359,0
Lunheim,2021,7,20,Totalt,8723,0
Lunheim,2021,7,21,1,4383,0
Lunheim,2021,7,21,2,4377,0
Lunheim,2021,7,21,Totalt,8760,0
Lunheim,2021,7,22,1,4354,0
Lunheim,2021,7,22,2,4391,0
Lunheim,2021,7,22,Totalt,8745,0
Lunheim,2021,7,23,1,4307,0
Lunheim,2021,7,23,2,4392,0
Lunheim,2021,7,23,Totalt,8699,0
Lunheim,2021,7,24,1,3481,0
Lunheim,2021,7,24,2,3486,0
Lunheim,2021,7,24,Totalt,6967,0
Lunheim,2021,7,25,1,2857,0
Lunheim,2021,7,25,2,2734,0
Lunheim,2021,7,25,Totalt,5591,0
Lunheim,2021,7,26,1,4687,0
Lunheim,2021,7,26,2,4734,0
Lunheim,2021,7,26,Totalt,9421,0
Lunheim,2021,7,27,1,4322,0
Lunheim,2021,7,27,2,4336,0
Lunheim,2021,7,27,Totalt,8658,0
Lunheim,2021,7,28,1,4427,0
Lunheim,2021,7,28,2,4423,0
Lunheim,2021,7,28,Totalt,8850,0
Lunheim,2021,7,29,1,4533,0
Lunheim,2021,7,29,2,4482,0
Lunheim,2021,7,29,Totalt,9015,0
Lunheim,2021,7,30,1,4465,0
Lunheim,2021,7,30,2,4555,0
Lunheim,2021,7,30,Totalt,9020,0
Lunheim,2021,7,31,1,3689,0
Lunheim,2021,7,31,2,3627,0
Lunheim,2021,7,31,Totalt,7316,0
Lunheim,2021,8,1,1,3533,0
Lunheim,2021,8,1,2,3214,0
Lunheim,2021,8,1,Totalt,6747,0
Lunheim,2021,8,2,1,5127,0
Lunheim,2021,8,2,2,5121,0
Lunheim,2021,8,2,Totalt,10248,0
Lunheim,2021,8,3,1,5011,0
Lunheim,2021,8,3,2,5022,0
Lunheim,2021,8,3,Totalt,10033,0
Lunheim,2021,8,4,1,5025,0
Lunheim,2021,8,4,2,5039,0
Lunheim,2021,8,4,Totalt,10064,0
Lunheim,2021,8,5,1,4666,0
Lunheim,2021,8,5,2,4695,0
Lunheim,2021,8,5,Totalt,9361,0
Lunheim,2021,8,6,1,4819,0
Lunheim,2021,8,6,2,5055,0
Lunheim,2021,8,6,Totalt,9874,0
Lunheim,2021,8,7,1,3748,0
Lunheim,2021,8,7,2,3732,0
Lunheim,2021,8,7,Totalt,7480,0
Lunheim,2021,8,8,1,3812,0
Lunheim,2021,8,8,2,3420,0
Lunheim,2021,8,8,Totalt,7232,0
Lunheim,2021,8,9,1,5908,0
Lunheim,2021,8,9,2,5878,0
Lunheim,2021,8,9,Totalt,11786,0
Lunheim,2021,8,10,1,5597,0
Lunheim,2021,8,10,2,5620,0
Lunheim,2021,8,10,Totalt,11217,0
Lunheim,2021,8,11,1,5605,0
Lunheim,2021,8,11,2,5568,0
Lunheim,2021,8,11,Totalt,11173,0
Lunheim,2021,8,12,1,5796,0
Lunheim,2021,8,12,2,5804,0
Lunheim,2021,8,12,Totalt,11600,0
Lunheim,2021,8,13,1,5363,0
Lunheim,2021,8,13,2,5502,0
Lunheim,2021,8,13,Totalt,10865,0
Lunheim,2021,8,14,1,4132,0
Lunheim,2021,8,14,2,4170,0
Lunheim,2021,8,14,Totalt,8302,0
Lunheim,2021,8,15,1,3964,0
Lunheim,2021,8,15,2,3512,0
Lunheim,2021,8,15,Totalt,7476,0
Lunheim,2021,8,16,1,6168,0
Lunheim,2021,8,16,2,6173,0
Lunheim,2021,8,16,Totalt,12341,0
Lunheim,2021,8,17,1,5979,0
Lunheim,2021,8,17,2,5976,0
Lunheim,2021,8,17,Totalt,11955,0
Lunheim,2021,8,18,1,5973,0
Lunheim,2021,8,18,2,5956,0
Lunheim,2021,8,18,Totalt,11929,0
Lunheim,2021,8,19,1,6046,0
Lunheim,2021,8,19,2,6028,0
Lunheim,2021,8,19,Totalt,12074,0
Lunheim,2021,8,20,1,5665,0
Lunheim,2021,8,20,2,5916,0
Lunheim,2021,8,20,Totalt,11581,0
Lunheim,2021,8,21,1,4490,0
Lunheim,2021,8,21,2,4465,0
Lunheim,2021,8,21,Totalt,8955,0
Lunheim,2021,8,22,1,4053,0
Lunheim,2021,8,22,2,3675,0
Lunheim,2021,8,22,Totalt,7728,0
Lunheim,2021,8,23,1,6722,0
Lunheim,2021,8,23,2,6684,0
Lunheim,2021,8,23,Totalt,13406,0
Lunheim,2021,8,24,1,6313,0
Lunheim,2021,8,24,2,6305,0
Lunheim,2021,8,24,Totalt,12618,0
Lunheim,2021,8,25,1,6554,0
Lunheim,2021,8,25,2,6579,0
Lunheim,2021,8,25,Totalt,13133,0
Lunheim,2021,8,26,1,6356,0
Lunheim,2021,8,26,2,6353,0
Lunheim,2021,8,26,Totalt,12709,0
Lunheim,2021,8,27,1,5878,0
Lunheim,2021,8,27,2,6125,0
Lunheim,2021,8,27,Totalt,12003,0
Lunheim,2021,8,28,1,4556,0
Lunheim,2021,8,28,2,4569,0
Lunheim,2021,8,28,Totalt,9125,0
Lunheim,2021,8,29,1,4360,0
Lunheim,2021,8,29,2,3958,0
Lunheim,2021,8,29,Totalt,8318,0
Lunheim,2021,8,30,1,1322,0
Lunheim,2021,8,30,2,2752,0
Lunheim,2021,8,30,Totalt,4074,0
Lunheim,2021,8,31,1,-,0
Lunheim,2021,8,31,2,-,0
Lunheim,2021,8,31,Totalt,-,0
Lunheim,2021,9,1,1,-,0
Lunheim,2021,9,1,2,-,0
Lunheim,2021,9,1,Totalt,-,0
Lunheim,2021,9,2,1,-,0
Lunheim,2021,9,2,2,-,0
Lunheim,2021,9,2,Totalt,-,0
Lunheim,2021,9,3,1,-,0
Lunheim,2021,9,3,2,-,0
Lunheim,2021,9,3,Totalt,-,0
Lunheim,2021,9,4,1,-,0
Lunheim,2021,9,4,2,-,0
Lunheim,2021,9,4,Totalt,-,0
Lunheim,2021,9,5,1,-,0
Lunheim,2021,9,5,2,-,0
Lunheim,2021,9,5,Totalt,-,0
Lunheim,2021,9,6,1,-,0
Lunheim,2021,9,6,2,-,0
Lunheim,2021,9,6,Totalt,-,0
Lunheim,2021,9,7,1,-,0
Lunheim,2021,9,7,2,-,0
Lunheim,2021,9,7,Totalt,-,0
Lunheim,2021,9,8,1,-,0
Lunheim,2021,9,8,2,-,0
Lunheim,2021,9,8,Totalt,-,0
Lunheim,2021,9,9,1,-,0
Lunheim,2021,9,9,2,-,0
Lunheim,2021,9,9,Totalt,-,0
Lunheim,2021,9,10,1,-,0
Lunheim,2021,9,10,2,-,0
Lunheim,2021,9,10,Totalt,-,0
Lunheim,2021,9,11,1,-,0
Lunheim,2021,9,11,2,-,0
Lunheim,2021,9,11,Totalt,-,0
Lunheim,2021,9,12,1,-,0
Lunheim,2021,9,12,2,-,0
Lunheim,2021,9,12,Totalt,-,0
Lunheim,2021,9,13,1,-,0
Lunheim,2021,9,13,2,-,0
Lunheim,2021,9,13,Totalt,-,0
Lunheim,2021,9,14,1,-,0
Lunheim,2021,9,14,2,-,0
Lunheim,2021,9,14,Totalt,-,0
Lunheim,2021,9,15,1,-,0
Lunheim,2021,9,15,2,-,0
Lunheim,2021,9,15,Totalt,-,0
Lunheim,2021,9,16,1,-,0
Lunheim,2021,9,16,2,-,0
Lunheim,2021,9,16,Totalt,-,0
Lunheim,2021,9,17,1,-,0
Lunheim,2021,9,17,2,-,0
Lunheim,2021,9,17,Totalt,-,0
Lunheim,2021,9,18,1,-,0
Lunheim,2021,9,18,2,-,0
Lunheim,2021,9,18,Totalt,-,0
Lunheim,2021,9,19,1,-,0
Lunheim,2021,9,19,2,-,0
Lunheim,2021,9,19,Totalt,-,0
Lunheim,2021,9,20,1,-,0
Lunheim,2021,9,20,2,-,0
Lunheim,2021,9,20,Totalt,-,0
Lunheim,2021,9,21,1,-,0
Lunheim,2021,9,21,2,-,0
Lunheim,2021,9,21,Totalt,-,0
Lunheim,2021,9,22,1,-,0
Lunheim,2021,9,22,2,-,0
Lunheim,2021,9,22,Totalt,-,0
Lunheim,2021,9,23,1,-,0
Lunheim,2021,9,23,2,-,0
Lunheim,2021,9,23,Totalt,-,0
Lunheim,2021,9,24,1,-,0
Lunheim,2021,9,24,2,-,0
Lunheim,2021,9,24,Totalt,-,0
Lunheim,2021,9,25,1,-,0
Lunheim,2021,9,25,2,-,0
Lunheim,2021,9,25,Totalt,-,0
Lunheim,2021,9,26,1,-,0
Lunheim,2021,9,26,2,-,0
Lunheim,2021,9,26,Totalt,-,0
Lunheim,2021,9,27,1,-,0
Lunheim,2021,9,27,2,-,0
Lunheim,2021,9,27,Totalt,-,0
Lunheim,2021,9,28,1,-,0
Lunheim,2021,9,28,2,-,0
Lunheim,2021,9,28,Totalt,-,0
Lunheim,2021,9,29,1,-,0
Lunheim,2021,9,29,2,-,0
Lunheim,2021,9,29,Totalt,-,0
Lunheim,2021,9,30,1,-,0
Lunheim,2021,9,30,2,-,0
Lunheim,2021,9,30,Totalt,-,0
Lunheim,2021,10,1,1,-,0
Lunheim,2021,10,1,2,-,0
Lunheim,2021,10,1,Totalt,-,0
Lunheim,2021,10,2,1,-,0
Lunheim,2021,10,2,2,-,0
Lunheim,2021,10,2,Totalt,-,0
Lunheim,2021,10,3,1,-,0
Lunheim,2021,10,3,2,-,0
Lunheim,2021,10,3,Totalt,-,0
Lunheim,2021,10,4,1,-,0
Lunheim,2021,10,4,2,-,0
Lunheim,2021,10,4,Totalt,-,0
Lunheim,2021,10,5,1,-,0
Lunheim,2021,10,5,2,-,0
Lunheim,2021,10,5,Totalt,-,0
Lunheim,2021,10,6,1,-,0
Lunheim,2021,10,6,2,-,0
Lunheim,2021,10,6,Totalt,-,0
Lunheim,2021,10,7,1,-,0
Lunheim,2021,10,7,2,-,0
Lunheim,2021,10,7,Totalt,-,0
Lunheim,2021,10,8,1,-,0
Lunheim,2021,10,8,2,-,0
Lunheim,2021,10,8,Totalt,-,0
Lunheim,2021,10,9,1,-,0
Lunheim,2021,10,9,2,-,0
Lunheim,2021,10,9,Totalt,-,0
Lunheim,2021,10,10,1,-,0
Lunheim,2021,10,10,2,-,0
Lunheim,2021,10,10,Totalt,-,0
Lunheim,2021,10,11,1,-,0
Lunheim,2021,10,11,2,-,0
Lunheim,2021,10,11,Totalt,-,0
Lunheim,2021,10,12,1,-,0
Lunheim,2021,10,12,2,-,0
Lunheim,2021,10,12,Totalt,-,0
Lunheim,2021,10,13,1,-,0
Lunheim,2021,10,13,2,-,0
Lunheim,2021,10,13,Totalt,-,0
Lunheim,2021,10,14,1,-,0
Lunheim,2021,10,14,2,-,0
Lunheim,2021,10,14,Totalt,-,0
Lunheim,2021,10,15,1,-,0
Lunheim,2021,10,15,2,-,0
Lunheim,2021,10,15,Totalt,-,0
Lunheim,2021,10,16,1,-,0
Lunheim,2021,10,16,2,-,0
Lunheim,2021,10,16,Totalt,-,0
Lunheim,2021,10,17,1,-,0
Lunheim,2021,10,17,2,-,0
Lunheim,2021,10,17,Totalt,-,0
Lunheim,2021,10,18,1,-,0
Lunheim,2021,10,18,2,-,0
Lunheim,2021,10,18,Totalt,-,0
Lunheim,2021,10,19,1,-,0
Lunheim,2021,10,19,2,-,0
Lunheim,2021,10,19,Totalt,-,0
Lunheim,2021,10,20,1,-,0
Lunheim,2021,10,20,2,-,0
Lunheim,2021,10,20,Totalt,-,0
Lunheim,2021,10,21,1,-,0
Lunheim,2021,10,21,2,-,0
Lunheim,2021,10,21,Totalt,-,0
Lunheim,2021,10,22,1,-,0
Lunheim,2021,10,22,2,-,0
Lunheim,2021,10,22,Totalt,-,0
Lunheim,2021,10,23,1,-,0
Lunheim,2021,10,23,2,-,0
Lunheim,2021,10,23,Totalt,-,0
Lunheim,2021,10,24,1,-,0
Lunheim,2021,10,24,2,-,0
Lunheim,2021,10,24,Totalt,-,0
Lunheim,2021,10,25,1,-,0
Lunheim,2021,10,25,2,-,0
Lunheim,2021,10,25,Totalt,-,0
Lunheim,2021,10,26,1,-,0
Lunheim,2021,10,26,2,-,0
Lunheim,2021,10,26,Totalt,-,0
Lunheim,2021,10,27,1,-,0
Lunheim,2021,10,27,2,-,0
Lunheim,2021,10,27,Totalt,-,0
Lunheim,2021,10,28,1,-,0
Lunheim,2021,10,28,2,-,0
Lunheim,2021,10,28,Totalt,-,0
Lunheim,2021,10,29,1,-,0
Lunheim,2021,10,29,2,-,0
Lunheim,2021,10,29,Totalt,-,0
Lunheim,2021,10,30,1,-,0
Lunheim,2021,10,30,2,-,0
Lunheim,2021,10,30,Totalt,-,0
Lunheim,2021,10,31,1,-,0
Lunheim,2021,10,31,2,-,0
Lunheim,2021,10,31,Totalt,-,0
Lunheim,2021,11,1,1,-,0
Lunheim,2021,11,1,2,-,0
Lunheim,2021,11,1,Totalt,-,0
Lunheim,2021,11,2,1,-,0
Lunheim,2021,11,2,2,-,0
Lunheim,2021,11,2,Totalt,-,0
Lunheim,2021,11,3,1,-,0
Lunheim,2021,11,3,2,-,0
Lunheim,2021,11,3,Totalt,-,0
Lunheim,2021,11,4,1,-,0
Lunheim,2021,11,4,2,-,0
Lunheim,2021,11,4,Totalt,-,0
Lunheim,2021,11,5,1,-,0
Lunheim,2021,11,5,2,-,0
Lunheim,2021,11,5,Totalt,-,0
Lunheim,2021,11,6,1,-,0
Lunheim,2021,11,6,2,-,0
Lunheim,2021,11,6,Totalt,-,0
Lunheim,2021,11,7,1,-,0
Lunheim,2021,11,7,2,-,0
Lunheim,2021,11,7,Totalt,-,0
Lunheim,2021,11,8,1,-,0
Lunheim,2021,11,8,2,-,0
Lunheim,2021,11,8,Totalt,-,0
Lunheim,2021,11,9,1,-,0
Lunheim,2021,11,9,2,-,0
Lunheim,2021,11,9,Totalt,-,0
Lunheim,2021,11,10,1,-,0
Lunheim,2021,11,10,2,-,0
Lunheim,2021,11,10,Totalt,-,0
Lunheim,2021,11,11,1,-,0
Lunheim,2021,11,11,2,-,0
Lunheim,2021,11,11,Totalt,-,0
Lunheim,2021,11,12,1,-,0
Lunheim,2021,11,12,2,-,0
Lunheim,2021,11,12,Totalt,-,0
Lunheim,2021,11,13,1,-,0
Lunheim,2021,11,13,2,-,0
Lunheim,2021,11,13,Totalt,-,0
Lunheim,2021,11,14,1,-,0
Lunheim,2021,11,14,2,-,0
Lunheim,2021,11,14,Totalt,-,0
Lunheim,2021,11,15,1,-,0
Lunheim,2021,11,15,2,-,0
Lunheim,2021,11,15,Totalt,-,0
Lunheim,2021,11,16,1,-,0
Lunheim,2021,11,16,2,-,0
Lunheim,2021,11,16,Totalt,-,0
Lunheim,2021,11,17,1,-,0
Lunheim,2021,11,17,2,-,0
Lunheim,2021,11,17,Totalt,-,0
Lunheim,2021,11,18,1,-,0
Lunheim,2021,11,18,2,-,0
Lunheim,2021,11,18,Totalt,-,0
Lunheim,2021,11,19,1,-,0
Lunheim,2021,11,19,2,-,0
Lunheim,2021,11,19,Totalt,-,0
Lunheim,2021,11,20,1,-,0
Lunheim,2021,11,20,2,-,0
Lunheim,2021,11,20,Totalt,-,0
Lunheim,2021,11,21,1,-,0
Lunheim,2021,11,21,2,-,0
Lunheim,2021,11,21,Totalt,-,0
Lunheim,2021,11,22,1,-,0
Lunheim,2021,11,22,2,-,0
Lunheim,2021,11,22,Totalt,-,0
Lunheim,2021,11,23,1,-,0
Lunheim,2021,11,23,2,-,0
Lunheim,2021,11,23,Totalt,-,0
Lunheim,2021,11,24,1,-,0
Lunheim,2021,11,24,2,-,0
Lunheim,2021,11,24,Totalt,-,0
Lunheim,2021,11,25,1,-,0
Lunheim,2021,11,25,2,-,0
Lunheim,2021,11,25,Totalt,-,0
Lunheim,2021,11,26,1,-,0
Lunheim,2021,11,26,2,-,0
